517,704
517,663
545,770
570,746
572,623
548,664
549,849
573,600
573,690
574,600
574,667
575,625
576,625
576,709
554,601
554,602
577,672
577,626
579,675
529,658
580,630
530,631
581,677
582,678
506,759
585,696
558,559
539,698
563,639
563,611
587,588
587,738
588,764
565,643
590,741
591,591
569,822
592,646
593,594
593,647
595,648
571,617
598,1097
598,773
599,707
600,730
601,654
479,670
603,671
604,656
527,657
527,734
578,674
579,674
555,715
583,759
583,606
584,607
584,696
608,609
609,661
586,680
612,682
612,683
614,799
589,721
567,567
567,702
615,742
594,726
617,687
571,687
618,747
619,728
620,688
622,789
623,773
624,651
624,664
625,752
601,668
601,831
602,732
479,669
626,672
578,628
629,659
605,605
605,630
630,676
631,660
631,693
632,694
633,678
634,679
606,735
558,696
558,736
610,837
610,697
635,763
637,969
638,698
638,681
639,797
611,611
611,640
640,682
641,641
613,739
613,685
642,700
642,781
643,740
567,701
646,724
615,725
647,725
647,804
594,784
597,745
616,746
616,788
650,688
621,705
621,789
652,706
654,668
627,711
655,733
655,712
656,814
628,754
578,776
658,659
605,713
660,676
660,714
607,695
661,718
643,782
567,767
644,722
645,723
590,723
662,704
662,785
663,727
664,808
665,666
666,729
653,667
654,692
654,753
668,731
669,732
669,670
671,791
626,710
627,627
673,880
657,834
657,734
658,675
676,756
678,678
680,737
681,719
682,780
683,699
683,838
684,764
641,839
686,701
689,690
690,730
667,774
653,691
691,752
692,709
692,753
670,852
672,710
672,711
627,733
674,776
677,757
694,816
678,694
695,735
695,760
698,796
700,800
700,766
701,947
702,722
702,767
703,724
703,742
704,786
687,825
688,705
688,748
705,772
707,750
708,751
708,790
653,877
710,879
711,812
674,792
675,755
693,714
693,693
693,715
715,757
678,793
716,758
696,736
717,795
718,860
719,719
641,739
720,721
722,801
723,914
703,768
726,805
726,784
727,786
727,770
728,807
728,844
729,729
706,809
706,810
709,830
731,775
732,902
713,815
714,855
735,835
696,794
737,777
737,861
697,818
641,891
739,798
720,799
720,866
721,866
740,840
740,782
724,768
742,769
725,783
743,953
687,806
748,771
749,849
750,810
751,829
733,813
734,754
754,883
755,792
759,1043
759,858
760,761
761,794
736,859
736,817
762,819
763,819
719,796
738,934
738,890
764,764
764,864
765,839
741,821
724,802
768,803
742,803
769,783
770,843
744,896
744,745
745,972
746,824
747,1031
771,846
771,898
748,898
772,920
772,873
730,774
730,876
774,900
752,830
753,775
734,854
734,754
756,815
757,855
758,856
758,885
760,930
777,907
777,888
778,818
779,820
779,797
780,838
780,889
764,863
766,800
766,781
782,893
767,868
785,895
785,842
787,843
789,873
773,773
753,923
791,833
776,883
776,928
794,931
795,817
795,836
796,1025
800,867
781,912
801,913
801,869
741,948
802,894
802,803
784,871
784,950
805,938
786,842
788,825
807,845
807,846
809,827
809,850
750,810
750,750
811,811
811,851
790,875
775,831
775,924
791,853
813,926
793,1041
793,856
817,859
797,910
798,891
798,865
799,892
821,870
822,823
823,894
804,949
804,871
824,824
806,825
806,897
826,974
808,826
808,1142
729,957
827,849
827,850
828,851
829,876
829,875
830,877
832,878
833,853
814,903
814,882
834,882
834,927
734,883
792,980
815,943
816,963
816,929
835,886
836,860
836,932
818,966
819,909
839,1109
822,937
841,895
824,1011
844,845
847,955
848,994
853,925
855,904
856,905
857,981
858,906
859,964
860,933
861,888
861,908
862,985
838,934
863,890
866,892
867,970
867,946
840,912
840,1007
868,971
868,913
869,988
871,989
842,951
843,1138
844,992
846,1013
846,919
873,920
851,874
877,900
831,901
878,901
852,902
852,999
881,903
882,903
854,927
884,943
884,904
885,905
885,1023
887,933
838,889
889,1064
838,1006
890,935
863,935
891,936
865,936
865,1066
870,937
894,1160
896,916
896,972
872,918
825,1011
825,1012
899,973
849,1035
850,939
874,1077
876,995
900,1078
831,924
831,1036
878,958
902,977
879,959
879,1001
880,978
880,1002
858,906
886,906
886,930
888,944
888,965
908,1062
908,983
892,986
911,970
